,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
5804000,6.54E-06,1.258742017,1.632385746,152805.5255,249437.5618,0.629665047,96216.29846,96602.41148,0.632191874,,
5805000,3.42E-06,0.7922295,0.979517249,292549.035,286556.826,0.422596842,123630.2982,124454.2152,0.42541318,,
5806000,4.50E-06,0.623633766,0.914404057,222372.3804,203338.2067,0.398672594,88653.77369,89247.14783,0.401340974,,
5807000,3.25E-06,0.888537566,1.033256506,307808.7963,318045.4413,0.441894922,136019.1442,136916.6092,0.44481058,,
5808000,6.94E-06,1.21568632,1.404645848,144117.6928,202434.3188,0.564210827,81312.76262,81742.08812,0.567189819,,
5809000,5.37E-06,1.262273717,1.445445358,186052.9073,268929.3112,0.576470819,107254.0719,107797.531,0.579391811,,
5810000,8.39E-06,1.437184563,1.90232824,119144.8768,226652.6638,0.697844429,83144.5885,83356.17452,0.6996203,,
5811000,3.88E-06,1.049419895,1.237181871,257993.2967,319184.6295,0.511447607,131950.0542,132746.4786,0.514534603,,
5812000,6.69E-06,1.250903778,1.439383516,149544.2317,215251.5019,0.574664015,85937.68851,86375.90306,0.577594349,,
5813000,6.78E-06,1.355438127,1.619187679,147563.2108,238932.5328,0.626070028,92384.90346,92762.71195,0.628630344,,
5814000,5.66E-06,0.960466448,1.348334353,176583.1838,238093.1729,0.54690679,96574.54215,97111.2512,0.549946202,,
5815000,6.05E-06,1.081283895,1.215785457,165351.0256,201031.3722,0.504423329,83406.9148,83916.98984,0.50750813,,
5816000,5.76E-06,1.002430278,1.185145691,173487.6232,205608.1091,0.494252924,85746.76502,86280.26903,0.497328094,,
5817000,2.78E-06,0.72779183,0.888204452,359812.1946,319586.793,0.388878726,139923.3077,140859.1353,0.391479604,,
5818000,1.87E-06,0.5905663,0.734518016,534462.1243,392572.0591,0.329492838,176101.4421,177238.2464,0.331619844,,
5819000,2.32E-06,0.661631712,1.040137858,431051.1864,448352.6577,0.444336856,191531.9287,192793.5352,0.447263669,,
5820000,8.50E-06,1.415102905,1.61019779,117610.9352,189376.868,0.62360731,73343.039,73646.79659,0.626190043,,
5821000,5.91E-06,1.277165219,1.428734006,169342.1995,241944.9591,0.571477343,96775.23021,97274.13629,0.574423484,,
5822000,6.79E-06,1.281260982,1.419196223,147354.022,209124.2716,0.568609857,83786.94945,84223.06363,0.571569493,,
5823000,7.57E-06,1.355547105,1.520958496,132147.4207,200990.7422,0.598547216,79096.47071,79464.48058,0.601332059,,
5824000,6.19E-06,1.501896907,2.037073862,161509.2457,329006.2629,0.728060037,117588.4273,117824.1129,0.729519306,,
5825000,4.83E-06,1.049991502,1.242231825,206853.6163,256960.1453,0.513096119,106135.7877,106774.3393,0.516183092,,
5826000,8.84E-06,1.381085664,1.483335365,113069.0474,167719.3167,0.587647816,66444.77878,66767.83058,0.590504936,,
5827000,5.26E-06,1.374699173,1.61716956,190136.6135,307483.1436,0.625518163,118933.9052,119421.6773,0.62808354,,
5828000,5.09E-06,0.988562367,1.204272726,196504.6878,236645.2361,0.500617267,98373.63979,98979.28283,0.503699346,,
5829000,1.83E-06,0.633209263,0.82599851,546586.6768,451479.7807,0.365240107,199635.3765,200960.2714,0.36766405,,
5830000,6.42E-06,1.283147797,1.431865485,155869.9416,223184.7896,0.572416029,89222.45301,89680.95595,0.575357603,,
5831000,5.02E-06,0.959590872,1.124744405,199113.3832,223951.6636,0.473818704,94343.64517,94947.7198,0.476852526,,
5832000,5.25E-06,1.010387134,1.190647201,190458.5676,226768.9605,0.496088748,94484.35227,95070.48148,0.499166211,,
5833000,4.93E-06,0.98838653,1.171531991,202978.7959,237796.1528,0.489691891,99397.07038,100019.8981,0.492760329,,
5834000,4.53E-06,1.440409209,1.748959715,220709.0967,386011.3189,0.660359652,145747.3822,146234.8096,0.662568112,,
5835000,5.73E-06,0.920902488,1.135927366,174649.4495,198389.0892,0.477640514,83419.6529,83951.23468,0.480684222,,
5836000,3.56E-06,0.670562776,0.841300841,280592.6454,236062.8285,0.371105323,104129.4243,104822.356,0.373574852,,
5837000,9.34E-06,1.351852443,1.548926846,107092.0177,165877.7012,0.606521217,64953.58088,65245.49693,0.60924706,,
5838000,6.99E-06,1.435656301,1.670885006,142995.8375,238929.6008,0.640012534,91519.12827,91865.97871,0.642438132,,
5839000,6.68E-06,1.414633594,1.672742298,149658.6079,250340.2837,0.640506473,95857.30715,96219.57011,0.642927069,,
5840000,8.72E-06,1.346606864,1.494468998,114697.2736,171411.5196,0.590893868,67773.91566,68099.26801,0.593730486,,
5841000,8.32E-06,1.34888677,1.487026509,120201.3397,178742.5785,0.588725906,70765.64258,71108.26538,0.591576313,,
5842000,7.34E-06,1.302396887,1.497657141,136225.7399,204019.4522,0.591820187,80621.14282,81006.74443,0.594650794,,
5843000,6.45E-06,1.264923707,1.450603415,155125.5857,225025.7043,0.578004189,89663.2383,90115.09567,0.580917037,,
5844000,5.39E-06,0.375937145,1.38521813,185614.846,257117.0499,0.558291016,103627.101,104184.4052,0.561293493,,
5845000,7.84E-06,1.608238025,1.75452388,127565.4605,223816.6468,0.661777157,84419.90778,84699.60812,0.663969759,,
5846000,3.73E-06,0.935676083,1.102952197,267818.12,295390.5839,0.46632085,124889.1734,125695.7539,0.469332523,,
5847000,4.19E-06,0.746748881,0.942739718,238515.9005,224858.4127,0.409156787,97590.39941,98243.0601,0.411893127,,
5848000,4.60E-06,1.514685562,2.54041571,217242.7541,551886.9053,0.818448016,177801.9012,178324.8327,0.820855147,,
5849000,2.79E-06,1.063153704,1.390452429,358196.4942,498055.1856,0.559891158,200551.0498,201624.3563,0.562887576,,
5850000,3.49E-06,0.959150016,1.09231769,286368.9583,312805.879,0.462637789,132485.1019,133344.0619,0.465637277,,
5851000,1.28E-06,0.72562094,1.056684173,779228.7008,823398.635,0.450181386,350794.2561,353094.6582,0.453133538,,
5852000,4.56E-06,0.792442168,1.149728244,219334.0546,252174.5575,0.48233287,105792.024,106461.9828,0.485387383,,
5853000,2.27E-06,0.730582518,1.024177048,440282.7455,450927.4827,0.43866282,193135.6709,194412.6614,0.441563208,,
5854000,4.18E-06,0.60271594,0.962975345,239198.1105,230341.883,0.416575166,99643.99269,100309.3296,0.419356697,,
5855000,3.44E-06,0.80491816,1.023970956,290444.3831,297406.6125,0.438589322,127385.8049,128228.1034,0.441489355,,
5856000,3.97E-06,0.810844704,0.952625583,251631.2876,239710.402,0.412788106,103870.4027,104564.5961,0.415546879,,
5857000,9.05E-06,1.370992721,1.537223483,110555.8001,169948.9721,0.603197819,66687.01749,66991.16234,0.605948872,,
5858000,5.57E-06,1.13760419,1.255262271,179489.2232,225306.0499,0.5173333,92855.75208,93409.64846,0.520419259,,
5859000,6.69E-06,1.228479488,1.444676352,149382.7135,215809.6736,0.576241893,86080.57754,86517.10235,0.579164084,,
5860000,4.47E-06,1.118472741,1.292403684,223535.8894,288898.607,0.529280332,118313.1498,119000.6526,0.532355913,,
5861000,6.11E-06,0.744843226,1.046444013,163607.0407,171205.6082,0.446568851,73061.80826,73542.27621,0.449505571,,
5862000,4.20E-06,0.851627447,1.075138599,237979.1481,255860.5678,0.456654689,108674.2938,109382.9744,0.459632599,,
5863000,4.92E-06,1.081981013,1.261359351,203267.2219,256393.0111,0.519307757,105558.245,106185.3272,0.522392771,,
5864000,6.29E-06,0.90496065,1.009798501,159039.1054,160597.4503,0.43352074,68946.75062,69403.97782,0.436395675,,
5865000,3.62E-06,0.964191268,1.174319389,276424.2435,324610.3487,0.490627872,135621.4385,136470.0441,0.493697811,,
5866000,9.34E-06,1.868113295,2.045072209,107049.017,218922.9697,0.729773681,78121.55518,78276.15844,0.731217909,,
5867000,3.23E-06,1.223314924,1.476527963,309741.1962,457341.5374,0.585654544,181401.3389,182290.0717,0.588523819,,
5868000,5.26E-06,1.083322889,1.20567631,190212.1032,229334.2267,0.50108228,95311.91427,95898.23717,0.504164749,,
5869000,5.64E-06,0.906844376,1.145803612,177367.5187,203228.3436,0.481001192,85313.98788,85855.24211,0.484052789,,
5870000,6.95E-06,1.284798461,1.506223628,143858.0025,216682.3225,0.594302141,85495.11888,85899.95753,0.597116295,,
5871000,5.00E-06,1.163669037,1.393373212,199815.2283,278417.1865,0.560782382,112052.8598,112650.897,0.563775334,,
5872000,5.24E-06,1.098626742,1.248698539,190975.4471,238470.7619,0.515201907,98390.9145,98980.38719,0.518288548,,
5873000,3.41E-06,0.494376681,0.734048326,292902.1884,215004.3612,0.329306277,96454.5292,97077.05942,0.331431663,,
5874000,7.50E-06,1.137178642,1.479283791,133378.7856,197305.0755,0.586462258,78221.62376,78603.67255,0.589326648,,
5875000,6.76E-06,1.378633634,1.611377227,147935.2464,238379.4871,0.623931054,92301.39418,92683.03909,0.626510864,,
5876000,3.70E-06,1.189343569,1.427166971,270354.9267,385841.622,0.571007096,154374.5816,155171.6966,0.573955498,,
5877000,4.56E-06,0.966431658,1.115117611,219269.5625,244511.3508,0.470514696,103169.5514,103832.7338,0.473539203,,
5878000,3.42E-06,0.947597093,1.165237212,292734.2558,341104.848,0.487574163,142729.6597,143626.8358,0.490638977,,
5879000,7.23E-06,1.378537584,1.534681996,138319.9489,212277.1353,0.60247358,83334.11481,83715.38401,0.60523001,,
5880000,7.86E-06,1.52941273,1.778485898,127235.1204,226285.8673,0.667832103,84971.69799,85241.95119,0.669956148,,
5881000,4.92E-06,0.970770266,1.185281443,203196.4886,240845.0272,0.494298275,100439.6737,101064.5496,0.497373505,,
5882000,5.08E-06,1.008321653,1.184554685,197027.8905,233390.3108,0.494055456,97342.70437,97948.5473,0.497130366,,
5883000,4.14E-06,0.915220007,1.079594504,241686.8844,260923.8322,0.458210552,110743.4806,111464.6091,0.461194282,,
5884000,6.70E-06,1.448386633,1.697713285,149198.6631,253296.5525,0.647100515,96546.53168,96897.51151,0.649452948,,
5885000,3.36E-06,1.260295498,1.539183335,297289.8031,457583.5104,0.603755694,179490.4113,180307.0315,0.606502576,,
5886000,4.89E-06,1.12982355,1.228537158,204430.1317,251150.0131,0.508617331,103976.7079,104607.6932,0.511703888,,
5887000,3.96E-06,0.97818332,1.192044011,252223.9036,300661.9938,0.496554181,125242.8338,126019.1805,0.499632187,,
5888000,4.44E-06,1.089417792,1.367836325,225071.5176,307860.9975,0.552949828,124453.2569,125133.2313,0.555970976,,
5889000,4.01E-06,0.921286927,1.039760849,249354.2301,259268.7659,0.444203241,110763.9571,111493.6204,0.447129453,,
5890000,8.61E-06,1.304357478,1.437716572,116119.1834,166946.4743,0.57416626,66671.71726,67012.2785,0.57709912,,
5891000,2.07E-06,0.680492927,0.925302289,483185.1762,447092.3495,0.402718242,194587.4845,195889.7422,0.405413394,,
5892000,5.76E-06,1.211231732,1.826155966,173688.5027,317182.2954,0.67963879,118045.4438,118390.6614,0.681626357,,
5893000,3.48E-06,0.899582552,1.051957757,287288.7951,302215.6764,0.44851582,128853.5695,129699.6723,0.45146095,,
5894000,6.17E-06,1.32434628,1.471464734,162146.2493,238592.4876,0.584167775,94720.61362,95187.29104,0.587045901,,
5895000,8.03E-06,1.228915597,1.472754964,124552.7939,183435.7456,0.584546979,72806.95945,73165.15915,0.587422866,,
5896000,5.97E-06,1.284440295,1.499004044,167539.529,251142.4316,0.592211103,99218.76935,99692.57948,0.595039153,,
5897000,7.74E-06,1.305594887,1.479383942,129121.3466,191020.0467,0.586491592,75728.58408,76098.41486,0.589355803,,
5898000,5.19E-06,1.190826374,1.3759389,192557.8294,264947.808,0.5554449,106955.2643,107535.3876,0.558457622,,
5899000,9.95E-06,1.468515191,1.7221007,100492.4344,173058.0917,0.653456193,65667.4036,65896.97606,0.655740668,,
5900000,7.10E-06,1.328504545,1.590238154,140919.5329,224095.6177,0.61809906,87102.23077,87473.02918,0.620730337,,
5901000,7.24E-06,1.029222799,1.258074156,138197.4522,173862.643,0.518244537,71620.07466,72046.49125,0.521330098,,
5902000,6.10E-06,1.047910161,1.236948316,163830.8172,202650.2535,0.511371279,83778.37444,84284.11899,0.514458271,,
5903000,7.75E-06,1.421381858,1.523345635,129052.0056,196590.8094,0.599232083,77332.10211,77690.86371,0.60201206,,
5904000,7.38E-06,1.609477922,1.883983368,135579.6989,255429.8978,0.693534151,94029.15136,94276.66274,0.695359729,,
5905000,4.79E-06,0.915473101,1.144127753,208857.8269,238960.0361,0.480431894,100341.9614,100979.0434,0.483482208,,
5906000,5.54E-06,1.048770651,1.182741406,180649.0425,213661.1026,0.493449297,89141.14298,89696.47459,0.496523388,,
5907000,9.59E-06,2.074899046,2.434033547,104268.3142,253792.5745,0.802300422,83654.51245,83838.43779,0.804064384,,
5908000,5.81E-06,1.306148132,1.481751215,172235.1564,255209.6522,0.587184541,101133.8213,101626.4094,0.590044515,,
5909000,1.12E-05,1.497428932,1.664520745,89276.64038,148602.8199,0.638316321,56986.73661,57204.80936,0.640758984,,
5910000,5.26E-06,0.901984426,1.083526908,190225.7753,206114.7461,0.459581315,87424.21192,87992.74673,0.462570052,,
5911000,5.71E-06,1.149220667,1.342613585,175033.7607,235002.7049,0.545124006,95415.10477,95947.94658,0.548168229,,
5912000,4.88E-06,0.998522642,1.103508567,205018.969,226240.1886,0.466513102,95644.03525,96261.61094,0.469525388,,
5913000,6.96E-06,1.317602567,1.429801197,143657.4866,205401.6464,0.571797396,82142.97679,82565.98954,0.574741989,,
5914000,3.28E-06,1.167161485,1.36929462,304474.5445,416915.3558,0.553399567,168496.0811,169415.4931,0.556419235,,
5915000,6.26E-06,1.266441007,1.395928601,159703.7049,222934.9694,0.561561134,89683.3937,90160.88654,0.564551002,,
5916000,7.95E-06,1.542121091,1.814924815,125845.4906,228400.1038,0.676885762,85183.02077,85437.1807,0.678905381,,
5917000,6.45E-06,1.250386888,1.38861565,155083.8505,215351.8619,0.559330085,86743.06335,87208.09265,0.562328652,,
5918000,4.80E-06,0.9220383,1.080864966,208377.166,225227.5785,0.458653648,95572.9473,96195.02843,0.461639009,,
5919000,7.25E-06,1.515834625,1.721293637,137929.7009,237417.5165,0.653247193,90102.19002,90417.59971,0.655533936,,
5920000,8.97E-06,1.263174446,1.61582148,111543.9382,180235.0912,0.625149206,69731.60438,70018.1327,0.627717955,,
5921000,2.09E-06,0.666356708,0.911603113,479039.1283,436693.5605,0.39763014,190480.3956,191755.298,0.400291514,,
5922000,5.26E-06,1.165898653,1.357514303,190194.4828,258191.7309,0.549757996,104560.9377,105137.4499,0.552789168,,
5923000,7.78E-06,1.503619482,1.674668621,128473.911,215151.2275,0.641018261,82354.12308,82664.43852,0.643433658,,
5924000,1.35E-06,0.73938267,0.90802212,741602.5249,673391.4965,0.396295768,293893.9421,295860.9259,0.39894811,,
5925000,5.81E-06,0.925094154,1.146680789,172228.828,197491.4884,0.481299016,82893.56551,83419.25264,0.484351276,,
5926000,1.02E-05,1.613096168,1.787123522,98247.05316,175579.6197,0.669995027,65825.03705,66031.28466,0.672094302,,
5927000,7.67E-06,1.156305533,1.475177701,130400.7639,192364.2992,0.585258403,76318.14286,76692.60843,0.588130055,,
5928000,1.66E-06,0.407153996,0.682542978,602794.1264,411432.898,0.308660945,186059.0045,187230.1563,0.310603817,,
5929000,4.36E-06,0.900403449,1.072070041,229137.3603,245651.2992,0.455581628,104390.7717,105072.1831,0.45855544,,
5930000,5.48E-06,0.906586343,1.108670651,182445.8632,202272.3738,0.468294782,85438.44581,85989.0406,0.471312635,,
5931000,3.15E-06,0.842889194,1.052569595,317221.3904,333897.5904,0.448731605,142347.2636,143281.8132,0.451677654,,
5932000,3.83E-06,0.893581052,1.069812758,260768.6241,278973.6009,0.454791425,118595.3342,119370.0126,0.457762175,,
5933000,5.68E-06,1.0864433,1.239150155,176009.3744,218102.0436,0.51209056,90132.73912,90676.08217,0.515177572,,
5934000,5.90E-06,1.021167258,1.155032234,169501.3333,195779.5037,0.484129155,82060.53721,82578.91567,0.487187411,,
5935000,4.35E-06,0.860586561,1.025349128,229922.1835,235750.5103,0.439080706,100954.3946,101621.7192,0.441983099,,
5936000,6.60E-06,1.181254186,1.390599296,151543.2072,210735.8772,0.559936,84854.49724,85308.55788,0.562932245,,
5937000,5.06E-06,1.012288302,1.193737098,197517.9502,235784.5047,0.497117971,98189.72261,98797.80976,0.500196613,,
5938000,3.04E-06,0.644917337,0.800348581,328716.7024,263087.9462,0.355335241,116804.6286,117575.3803,0.35767997,,
5939000,5.10E-06,1.384457128,1.614171662,196009.8765,316393.5881,0.62469732,122446.8446,122951.1514,0.627270185,,
5940000,5.59E-06,1.362855714,1.600088419,178780.5085,286064.6213,0.620824403,110991.3025,111457.4793,0.62343194,,
5941000,6.71E-06,1.131213812,1.247569979,149040.6094,185938.59,0.51483483,76731.29681,77191.34396,0.517921553,,
5942000,8.92E-06,1.549555306,1.7431477,112114.3315,195431.839,0.658874377,73869.26026,74118.71357,0.661099367,,
5943000,2.25E-06,0.843446264,0.998365572,444470.9827,443744.5269,0.429411419,190860.9154,192129.258,0.432265019,,
5944000,5.97E-06,0.984056039,1.160269048,167493.7675,194337.8341,0.485898825,81385.0249,81897.84511,0.488960553,,
5945000,7.75E-06,1.325806582,1.558147088,129100.7108,201157.8965,0.60912598,78638.59692,78987.87548,0.611831453,,
5946000,5.32E-06,0.905838201,1.071878979,188047.6115,201564.2818,0.455514771,85658.46475,86217.63454,0.458488326,,
5947000,3.97E-06,0.880086262,1.010957939,251679.3857,254437.2731,0.433936453,109212.8599,109936.9529,0.436813498,,
5948000,6.49E-06,1.232827518,1.356874015,154074.0616,209059.0905,0.549559511,84672.86591,85139.98265,0.552591278,,
5949000,4.31E-06,0.754831737,0.91758663,231771.5333,212670.4602,0.399855749,92675.18014,93295.46552,0.402532029,,
5950000,1.43E-06,0.671864431,0.861338497,698353.0054,601518.3278,0.378735968,264491.4015,266256.301,0.381263199,,
5951000,7.07E-06,1.31009794,1.477716576,141499.0445,209095.4835,0.586003049,82918.87143,83324.5738,0.588870222,,
5952000,4.83E-06,1.019228474,1.190119818,206914.0791,246252.5462,0.495912946,102611.3706,103248.0978,0.4989902,,
5953000,3.51E-06,0.559282738,0.832425267,284887.8127,237147.8135,0.367707406,104755.3585,105451.4092,0.370150651,,
5954000,4.88E-06,1.122343336,1.339612025,204890.8691,274474.2721,0.544186786,111498.9036,112123.1338,0.547233433,,
5955000,9.23E-06,1.356618036,1.582473188,108344.1276,171451.677,0.615941097,66733.60076,67020.67828,0.618590779,,
5956000,6.85E-06,1.35531791,1.60503089,146011.9286,234353.6558,0.622186754,90846.68793,91225.65674,0.624782219,,
5957000,8.48E-07,0.954571032,1.37472166,1179222.605,1621102.858,0.555070655,654551.864,658106.0635,0.558084674,,
5958000,5.63E-06,1.242877191,1.552538182,177626.6516,275772.1588,0.607542855,107915.803,108398.5776,0.610260772,,
5959000,6.33E-06,0.786070418,1.220692067,158090.8204,192980.2102,0.506039795,80000.24629,80488.05661,0.509125428,,
5960000,7.42E-06,1.434730567,1.61826351,134846.2016,218216.6875,0.62581738,84389.09654,84734.65825,0.628380016,,
5961000,3.77E-06,0.757250648,0.903562144,265151.7473,239581.0812,0.394631354,104637.1929,105337.4529,0.397272332,,
5962000,1.00E-06,0.891035317,1.074737306,1000457.159,1075228.632,0.456514434,456723.1334,459701.8733,0.459491812,,
5963000,2.88E-06,0.616679956,0.790086829,346846.4912,274038.8446,0.351346811,121863.4086,122665.3531,0.353658913,,
5964000,6.53E-06,1.43031331,1.699109386,153163.5008,260241.5417,0.647466604,99168.25162,99527.96777,0.64981518,,
5965000,2.05E-06,0.873961822,1.127511083,487955.8628,550175.6432,0.474765854,231664.7821,233146.3926,0.477802216,,
5966000,5.57E-06,1.112872972,1.2646443,179412.1954,226892.6102,0.520369386,93360.61387,93913.98942,0.523453767,,
5967000,4.31E-06,1.172507012,1.356653748,232188.1639,314998.9429,0.549491217,127585.3567,128289.3446,0.552523188,,
5968000,7.27E-06,1.262028307,1.346644355,137535.522,185211.4343,0.546380606,75146.74189,75564.96806,0.549421465,,
5969000,5.20E-06,0.980193019,1.126508553,192422.8765,216766.0162,0.47442277,91289.79412,91873.88388,0.477458219,,
